SKU,Title,Image,Manufacturer (Brand),Released Date,Price,Specifications,Descriptions,URL
goodsmile10256,Hana Uzaki: Manga Café Asia Ver. ,https:////images.goodsmile.info/cgm/images/product/20201020/10256/76060/large/f94420710748737b5b91025ece2c0b18.jpg,"
                          KADOKAWA Corporation
                      ",2021/06,"¥16,800
                       (Before Tax)
                      ", Painted 1/7th scale PVC figure with stand included. Approximately 225mm in height.,"
A new scale figure of Uzaki based on the source material and created with the guidance of Take!
From the popular manga series ""Uzaki-chan Wants to Hang out!"" comes a scale figure of Hana Uzaki! The figure is based on the cover illustration of the third volume of the manga, featuring Uzaki-chan in her Café Asia uniform! Uzaki-chan's adorable yet annoying expression has been captured in figure form! Two face plates and an alternate chest part are included with the figure for multiple display options!

What is KDcolle?
KADOKAWA presents a new figure brand, KDcolle (KADOKAWA Collection), featuring figures with style only possible for KADOKAWA to create. With a charm unique to experienced publishing company KADOKAWA, we bring you a new series of figures sure to make your heart beat with excitement! Expect more from the KDcolle series coming soon!

",https://www.goodsmile.info/en/product/10256/Hana+Uzaki+Manga+Cafe+Asia+Ver.html
goodsmile9588,Hyakkimaru feat. Sayoko Kamitsure ,https:////images.goodsmile.info/cgm/images/product/20200529/9588/70630/large/dba7171f84a35545442f1d2879e3c926.jpg,"
                          Good Smile Company
                      ",2021/06,"¥12,727
                       (Before Tax)
                      ", Painted 1/7th scale ABS&PVC complete product with stand included. Approximately 270mm in height.,"
Hyakkimaru x Sculptor: Sayoko Kamitsure
From the popular anime series ""Dororo"" comes a scale figure of Hyakkimaru by sculptor Sayoko Kamitsure! While preserving the design from the anime, Sayoko Kamitsure has recreated Hyakkimaru in stunning detail, posed as though having just finished a battle. While the figure itself is not flashy, the atmosphere of the world of Dororo has been expertly captured. Be sure to add Hyakkimaru to your collection.

Comment from Sculptor Sayoko Kamitsure:
I set out to sculpt Hyakkimaru in a way that captured his intensity and conviction from the front, while preserving a sense of loneliness when viewed from the back.
I sculpted his prosthetic limbs with particular care, first by simulating articulated joints and then sculpting them to look as though they are actually movable. The differences between his real leg and prosthetic leg really stand out on the rock base, making it quite a visually appealing part of the figure.

",https://www.goodsmile.info/en/product/9588/Hyakkimaru+feat+Sayoko+Kamitsure.html
goodsmile9890,Gd DSR-50: Best Offer Ver. ,https:////images.goodsmile.info/cgm/images/product/20200731/9890/72852/large/41e6278113ea067c706636da57a3bff5.jpg,"
                          Wonderful Works
                      ",2021/06,"¥17,800
                       (Before Tax)
                      ", Painted 1/7th scale ABS&PVC complete product with stand included. Approximately 240mm in height.,"
A new scale figure of the large-bore anti-material rifle T-Doll Gd DSR-50 in her 2nd Anniversary outfit is here!
From the popular tactical simulation smartphone game ""Girls' Frontline"" comes a 1/7th scale figure of Gd DSR-50! She's been recreated in her elegant ""Best Offer Ver."" outfit from the game's 2nd Anniversary. Translucent parts have been used to recreate certain parts of her dress, while the lace patterns of her dress have been sculpted from underneath the dress, lending her outfit a somewhat see-through appearance that glistens when light is shined on it. Her weapon and gun case have also been carefully sculpted and painted for maximum detail. Be sure to add this luxurious T-Doll to your collection!
",https://www.goodsmile.info/en/product/9890/Gd+DSR+50+Best+Offer+Ver.html
goodsmile9217,b'Rin Tohsaka ~15th Celebration Dress Ver.~ ',https:////images.goodsmile.info/cgm/images/product/20200127/9217/67254/large/0fe25e6ad87bee9be919ae8e92c3ecbb.jpg,b'\n                          Good Smile Company\n                      ',2021/06,"b'\xc2\xa512,545\n                       (Before Tax)\n                      '", Painted ABS&PVC 1/7th scale complete product with stand included. Approximately 250mm in height (including stand).,"b""\nCelebrating 15 years of Rin, with many more to come.\nFrom the Fate/stay night ~15th Celebration Project~ comes a scale figure of Rin Tohsaka in a beautiful dress designed by Takashi Takeuchi for Fate\xe2\x80\x99s 15th Anniversary.\nRin's elegant crimson dress has been intricately sculpted and painted to bring out her cheerful beauty. Celebrate 15 years of Fate/stay night by adding her to your collection.\nAlso available: Saber, Rin Tohsaka and Sakura Matou ~15th Celebration Dress Ver.~ Premium Box\n\xe2\x96\xbcSpecial Site with 360\xc2\xb0 Rotatable View!\nhttps://special.goodsmile.info/fate15th/en/\n\n""",https://www.goodsmile.info/en/product/9217/Rin+Tohsaka+15th+Celebration+Dress+Ver.html
goodsmile9215,"b'Saber, Rin Tohsaka and Sakura Matou ~15th Celebration Dress Ver.~ Premium Box '",https:////images.goodsmile.info/cgm/images/product/20200127/9215/67238/large/75d70f60e7591a9a9a7f6008a8d79456.jpg,b'\n                          Good Smile Company\n                      ',2021/06,"b'\xc2\xa540,909\n                       (Before Tax)\n                      '", Painted ABS&PVC 1/7th scale complete product with stand included. Saber: Approximately 240mm in height. Rin Tohsaka: Approximately 250mm in height. Sakura Matou: Approximately 245mm in height. (All including stand.),"b'\nCelebrating 15 years of the Fate/stay night girls, with many more to come.\nFrom the Fate/stay night ~15th Celebration Project~ comes scale figures of Saber, Rin Tohsaka and Sakura Matou in beautiful dresses designed by Takashi Takeuchi for Fate\xe2\x80\x99s 15th Anniversary.\nThis Premium Box set includes all three figures and a copy of an official illustration by Takashi Takeuchi with a frame all packaged in a special box. Celebrate 15 years of Fate/stay night by adding them to your collection.\n\xe2\x96\xbcSpecial Site with 360\xc2\xb0 Rotatable View!\nhttps://special.goodsmile.info/fate15th/en/\n\n'",https://www.goodsmile.info/en/product/9215/Saber+Rin+Tohsaka+and+Sakura+Matou+15th+Celebration+Dress+Ver+Premium+Box.html
goodsmile9216,b'Saber ~15th Celebration Dress Ver.~ ',https:////images.goodsmile.info/cgm/images/product/20200127/9216/67246/large/b5ddea68f903febb2717d8d821a421c6.jpg,b'\n                          Good Smile Company\n                      ',2021/06,"b'\xc2\xa513,182\n                       (Before Tax)\n                      '", Painted ABS&PVC 1/7th scale complete product with stand included. Approximately 240mm in height (including stand).,"b""\nCelebrating 15 years of Saber, with many more to come.\nFrom the Fate/stay night ~15th Celebration Project~ comes a scale figure of Saber in a beautiful dress designed by Takashi Takeuchi for Fate\xe2\x80\x99s 15th Anniversary.\nSaber's elegant white dress has been intricately sculpted and painted to bring out her distinguished beauty. Celebrate 15 years of Fate/stay night by adding her to your collection.\nAlso available: Saber, Rin Tohsaka and Sakura Matou ~15th Celebration Dress Ver.~ Premium Box\n\xe2\x96\xbcSpecial Site with 360\xc2\xb0 Rotatable View!\nhttps://special.goodsmile.info/fate15th/en/\n\n""",https://www.goodsmile.info/en/product/9216/Saber+15th+Celebration+Dress+Ver.html
goodsmile9218,b'Sakura Matou ~15th Celebration Dress Ver.~ ',https:////images.goodsmile.info/cgm/images/product/20200127/9218/67260/large/415929a7e847289786fc4f87120ce72d.jpg,b'\n                          Good Smile Company\n                      ',2021/06,"b'\xc2\xa512,545\n                       (Before Tax)\n                      '", Painted ABS&PVC 1/7th scale complete product with stand included. Approximately 245mm in height (including stand).,"b""\nCelebrating 15 years of Sakura, with many more to come.\nFrom the Fate/stay night ~15th Celebration Project~ comes a scale figure of Sakura Matou in a beautiful dress designed by Takashi Takeuchi for Fate\xe2\x80\x99s 15th Anniversary.\nSakura's elegant violet blue dress has been intricately sculpted and painted to bring out her ephemeral beauty. Celebrate 15 years of Fate/stay night by adding her to your collection.\nAlso available: Saber, Rin Tohsaka and Sakura Matou ~15th Celebration Dress Ver.~ Premium Box\n\xe2\x96\xbcSpecial Site with 360\xc2\xb0 Rotatable View!\nhttps://special.goodsmile.info/fate15th/en/\n\n""",https://www.goodsmile.info/en/product/9218/Sakura+Matou+15th+Celebration+Dress+Ver.html
goodsmile9708,Chika Fujiwara: Swimsuit Ver. ,https:////images.goodsmile.info/cgm/images/product/20200626/9708/71407/large/26a58bcad4b0ff030a80011878f38c18.jpg,"
                          Phat!
                      ",2021/06,"¥14,800
                       (Before Tax)
                      ", Painted 1/7th scale ABS&PVC complete product with stand included. Approximately 160mm in height,"
Secretary Chika smiling in an adorable swimsuit!
From the anime series ""Kaguya-sama: Love is War"" comes a 1/7th scale figure of Chika Fujiwara, student council secretary of Shuchiin Academy! Her swimsuit has been carefully recreated in figure form. Chika's posed on top of a giant beach ball giving us a cute smile! Be sure to add her to your collection!
",https://www.goodsmile.info/en/product/9708/Chika+Fujiwara+Swimsuit+Ver.html
goodsmile9642,Type95 Narcissus ,https:////images.goodsmile.info/cgm/images/product/20200616/9642/70887/large/b28ebdd6fad41c50f0c99df2f456097d.jpg,"
                          FREEing
                      ",2021/06,"¥28,000
                       (Before Tax)
                      ", Painted 1/4th scale PVC complete product. Approximately 360mm in height.,"
""Commencing operation as ordered!""
From ""Girls' Frontline"" comes a 1/4th scale figure of Type95! She's been recreated in her Spring Festival limited costume, ""Narcissus"", wearing a cheongsam that highlights her impressive curves and thighs just visible beneath her outfit. 
In addition to the designs included on her sleeves and garter belts, real net tights have been used to faithfully recreate her appearance from the original illustration. Of course, her Type 95 assault rifle has also been sculpted in the same scale. Commander, be sure to add this charming Tactical Doll to your collection!
",https://www.goodsmile.info/en/product/9642/Type95+Narcissus.html
goodsmile10052,figma Goro Akechi ,https:////images.goodsmile.info/cgm/images/product/20200911/10052/74235/large/511963081fd6eafb7ed595f0c222f485.jpg,"

                            Max Factory
                          
",2021/06,"¥6,818
                       (Before Tax)
                      ", Painted ABS&PVC non-scale articulated figure with stand included. Approximately 150mm in height.,"
The high school detective chasing after the Phantom Thieves is now a figma!
From the popular RPG game ""Persona5 Royal"" comes a figma of the detective Goro Akechi!

Using the smooth yet posable joints of figma, you can act out a variety of different scenes.
A flexible plastic is used for important areas, allowing proportions to be kept without compromising posability.
He comes with four face plates including a thinking expression, an angry expression, a determined expression and an anguished expression. The expressions are interchangeable with figma Crow.
He comes with his attaché case and smartphone as optional parts.
An articulated figma stand is included, which allows various poses to be taken.

",https://www.goodsmile.info/en/product/10052/figma+Goro+Akechi.html
